budget_user_id,month_year,group,budget_user_name,Zaposlitve,Bruto placa,NA1,C,NA2,D,NA3,E,NA4,NA5,NA6,I,NA7,J,NA8,O,NA9
64130,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC CICIBAN SEVNICA,104,126.328,1.215,7.249,70,306,3,272,3,0,0,9.047,87,346,3,0,0
64149,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC SEŽANA,190,253.683,1.335,13.945,73,0,0,104,1,0,0,19.686,104,0,0,0,0
64157,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VVZ SLOVENJ GRADEC,162,200.148,1.235,10.584,65,0,0,0,0,0,0,15.426,95,519,3,0,0
64165,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC SLOVENSKA BISTRICA,258,339.974,1.318,18.904,73,0,0,515,2,0,0,24.195,94,0,0,0,0
64173,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC SLOV. KONJICE,127,165.404,1.302,8.918,70,0,0,0,0,0,0,12.237,96,0,0,0,0
64190,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Vrtec Šentjur,162,185.834,1.147,9.902,61,1.083,7,363,2,0,0,14.907,92,331,2,0,0
64203,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC ŠKOFJA LOKA,188,220.730,1.174,10.531,56,5.118,27,635,3,0,0,17.666,94,634,3,0,0
64211,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",JZ OTROŠKI VRTEC ŠMARJE/JELŠAH,91,115.313,1.267,6.769,74,1.876,21,223,2,0,0,8.067,89,0,0,0,0
64220,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC ŠOŠTANJ,78,96.371,1.236,4.683,60,157,2,0,0,0,0,7.472,96,0,0,0,0
64238,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VVZ Ilke Devetak Bignami,49,67.259,1.373,4.085,83,587,12,0,0,0,0,3.867,79,0,0,0,0
64246,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Vrtec Trbovlje,106,132.578,1.251,7.726,73,589,6,140,1,0,0,8.502,80,0,0,0,0
64254,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC MAVRICA TREBNJE,133,160.563,1.207,7.410,56,334,3,0,0,0,0,13.532,102,721,5,0,0
64270,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC TRŽIČ,127,147.409,1.161,7.617,60,1.532,12,0,0,0,0,9.704,76,18.354,145,0,0
64289,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Vrtec Velenje,268,339.843,1.268,17.454,65,0,0,2.429,9,0,0,19.556,73,0,0,0,0
64297,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC MAVRICA VOJNIK,73,92.458,1.267,5.277,72,109,1,0,0,0,0,6.731,92,433,6,0,0
64300,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC VRHNIKA,128,164.669,1.286,8.542,67,3.673,29,0,0,0,0,9.346,73,2.248,18,0,0
64319,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC ZAGORJE OB SAVI,125,153.855,1.231,8.021,64,912,7,2.440,20,0,0,12.353,99,634,5,0,0
64327,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",JAVNI ZAVOD VRTEC ZREČE,62,77.956,1.257,3.811,61,655,11,0,0,0,0,4.420,71,0,0,0,0
64335,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTCI OBČINE ŽALEC,177,218.738,1.236,10.955,62,1.714,10,0,0,0,0,10.978,62,1.269,7,0,0
64343,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DANILA LOKARJA,114,188.855,1.657,12.101,106,6.560,58,0,0,0,0,11.016,97,0,0,0,0
64351,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA COL,51,57.564,1.129,3.220,63,2.082,41,0,0,0,0,3.793,74,0,0,0,0
64360,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOBRAVLJE,92,150.039,1.631,10.064,109,5.873,64,0,0,0,0,9.853,107,6.449,70,0,0
64378,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Osnovna šola Otlica,29,33.158,1.143,2.140,74,1.078,37,0,0,0,0,2.511,87,346,12,0,0
64386,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA BELTINCI,88,165.602,1.882,10.039,114,7.053,80,0,0,0,0,8.449,96,0,0,0,0
64394,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA BENEDIKT,93,126.051,1.355,6.558,71,5.063,54,949,10,0,0,8.811,95,922,10,0,0
64408,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA BISTRICA OB SOTLI,62,76.348,1.231,4.538,73,1.615,26,476,8,0,0,5.188,84,0,0,0,0
64416,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Osnovna šola prof.dr.Josipa Plemlja Bled,85,165.223,1.944,10.069,118,5.789,68,1.294,15,0,0,8.123,96,519,6,0,0
64424,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA GORJE,78,114.823,1.472,7.310,94,2.312,30,443,6,0,0,6.167,79,0,0,0,0
64432,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ Toneta Šraja Aljoše,54,67.364,1.247,4.090,76,2.197,41,0,0,0,0,4.114,76,7.341,136,0,0
64440,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DR.JANEZA MENCINGERJA,111,166.796,1.503,10.362,93,6.365,57,0,0,0,0,9.633,87,0,0,0,0
64459,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA,140,190.777,1.363,8.932,64,9.235,66,168,1,4,0,11.610,83,0,0,0,0
64467,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA BOVEC,72,93.707,1.301,6.642,92,1.629,23,0,0,0,0,6.454,90,14.929,207,0,0
64475,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA BRASLOVČE,126,194.123,1.541,11.770,93,9.501,75,1.319,10,0,0,13.962,111,0,0,0,0
64483,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ ALOJZA GRADNIKA DOBROVO,115,179.791,1.563,10.799,94,3.852,33,868,8,0,0,11.035,96,0,0,0,0
64491,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA PRESERJE,69,119.706,1.735,7.132,103,6.573,95,0,0,0,0,9.133,132,0,0,0,0
64505,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ BREZOVICA PRI LJUBLJANI,136,220.883,1.624,11.140,82,11.318,83,0,0,0,0,14.654,108,0,0,0,0
64513,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ BREŽICE,142,228.217,1.607,12.961,91,10.738,76,906,6,0,0,14.420,102,0,0,0,0
64521,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ ARTIČE,69,88.755,1.286,4.875,71,4.003,58,0,0,0,0,5.685,82,0,0,0,0
64530,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ BIZELJSKO,51,59.164,1.160,3.253,64,2.630,52,0,0,0,0,3.442,67,0,0,0,0
64548,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ CERKLJE OB KRKI,74,95.748,1.294,4.777,65,3.322,45,0,0,0,0,6.186,84,0,0,0,0
64556,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DR.JOŽETA TOPORIŠIČA DOBOVA,90,104.674,1.163,5.810,65,2.336,26,0,0,0,0,6.442,72,0,0,0,0
64564,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA GLOBOKO,47,65.773,1.399,4.620,98,2.580,55,0,0,0,0,3.812,81,0,0,0,0
64572,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA MAKSA PLETERŠNIKA,37,43.740,1.182,2.173,59,1.845,50,0,0,0,0,2.423,65,0,0,0,0
64580,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ VELIKA DOLINA,42,54.411,1.295,2.741,65,1.503,36,0,0,0,0,3.813,91,0,0,0,0
64599,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA CANKOVA,49,67.446,1.376,4.020,82,2.022,41,0,0,0,0,3.816,78,0,0,0,0
64602,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA HUDINJA,67,110.929,1.656,5.999,90,5.727,85,0,0,0,0,6.791,101,0,0,0,0
64610,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",III. OSNOVNA ŠOLA CELJE,63,107.440,1.705,6.388,101,6.259,99,1.399,22,0,0,6.280,100,0,0,0,0
64629,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",I. OSNOVNA ŠOLA CELJE,84,125.159,1.490,8.191,98,5.727,68,561,7,0,0,7.819,93,0,0,0,0
64637,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA FRANA KRANJCA,64,97.443,1.523,5.598,87,4.092,64,881,14,0,0,6.407,100,0,0,0,0
64645,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",II. OSNOVNA ŠOLA CELJE,64,100.745,1.574,5.168,81,5.116,80,77,1,0,0,6.114,96,7.223,113,0,0
64653,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",IV. OSNOVNA ŠOLA CELJE,62,110.803,1.787,7.499,121,5.877,95,0,0,0,0,6.630,107,693,11,0,0
64661,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA LAVA,63,103.371,1.641,5.732,91,5.673,90,0,0,0,0,6.763,107,0,0,0,0
64670,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA FRANA ROŠA,64,105.690,1.651,6.203,97,7.068,110,56,1,0,0,6.574,103,0,0,0,0
64688,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Javni zavod DESETKA CELJE,17,28.175,1.657,1.667,98,3.167,186,287,17,0,0,1.876,110,0,0,0,0
64696,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA LJUBEČNA,55,99.071,1.801,5.686,103,5.244,95,0,0,0,0,5.458,99,0,0,0,0
64700,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ Davorina Jenka Cerklje na Gorenjskem,150,228.586,1.524,13.596,91,10.142,68,781,5,0,0,11.761,78,8.222,55,739,5
64718,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA NOTRANJSKI ODRED,126,201.333,1.598,10.269,82,10.469,83,0,0,0,0,11.320,90,0,0,0,0
64726,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA Jožeta Krajca,63,94.877,1.506,5.330,85,4.001,64,200,3,0,0,6.302,100,0,0,0,0
64734,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA CERKNO,94,138.624,1.475,7.592,81,6.461,69,42,0,0,0,9.859,105,1.212,13,0,0
64742,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA CERKVENJAK,86,128.258,1.491,7.785,91,5.940,69,778,9,0,0,8.530,99,0,0,0,0
64750,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ PREŽIHOVEGA VORANCA,52,75.900,1.460,4.012,77,2.890,56,0,0,0,0,4.194,81,0,0,0,0
64769,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ FRANCETA PREŠERNA Črenš,74,113.748,1.537,7.088,96,4.329,59,0,0,0,0,5.892,80,0,0,0,0
64777,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA ČRNA NA KOROŠKEM,67,90.443,1.350,5.374,80,2.076,31,0,0,0,0,5.420,81,693,10,0,0
64785,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ Mirana Jarca,63,118.602,1.883,7.157,114,7.191,114,0,0,0,0,6.105,97,0,0,0,0
64793,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DRAGATUŠ,41,58.900,1.437,4.453,109,3.059,75,0,0,0,0,3.554,87,0,0,0,0
64807,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA STARI TRG OB KOLP,29,29.378,1.013,1.580,54,434,15,0,0,0,0,2.090,72,346,12,0,0
64815,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA VINICA,49,61.332,1.252,3.430,70,2.119,43,0,0,0,0,3.893,79,0,0,0,0
64823,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA LOKA,88,138.793,1.577,8.343,95,7.466,85,0,0,0,0,8.303,94,0,0,0,0
64831,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ Destrnik - Trnovska vas,91,136.297,1.498,7.539,83,3.284,36,548,6,0,0,6.525,72,693,8,0,0
64840,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DR. BOGOMIRJA MAGAJNE,67,111.600,1.666,6.949,104,6.436,96,758,11,0,0,6.555,98,0,0,0,0
64858,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOBJE,59,71.043,1.204,3.265,55,1.987,34,0,0,0,0,4.623,78,0,0,0,0
64866,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC,104,156.243,1.502,8.629,83,7.283,70,0,0,0,0,9.798,94,0,0,0,0
64874,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOBRNA,59,96.556,1.637,5.644,96,5.323,90,148,3,0,0,7.280,123,0,0,0,0
64882,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ POLHOV GRADEC,112,164.239,1.466,9.163,82,8.344,75,329,3,0,0,12.093,108,0,0,0,0
64890,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DOBROVA,97,145.530,1.500,8.085,83,5.895,61,1.394,14,0,0,9.275,96,362,4,0,0
64904,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",DOŠ DOBROVNIK,53,80.312,1.515,11.360,214,1.656,31,0,0,0,0,3.868,73,0,0,0,0
64912,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ JANKA MODRA,177,257.031,1.452,13.713,77,9.461,53,1.313,7,0,0,10.681,60,288,2,0,0
64920,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOLENJSKE TOPLICE,96,143.587,1.496,7.841,82,5.197,54,211,2,0,0,8.890,93,0,0,1.217,13
64939,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOB,86,142.177,1.653,8.005,93,5.739,67,0,0,0,0,8.382,97,13.521,157,0,0
64947,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DOMŽALE,125,211.123,1.689,11.115,89,14.502,116,0,0,0,0,14.014,112,0,0,0,0
64955,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA VENCLJA PERKA,89,150.859,1.695,9.759,110,8.768,99,0,0,0,0,9.393,106,693,8,0,0
64963,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ PRESERJE PRI RADOMLJAH,115,198.530,1.726,11.850,103,9.552,83,0,0,0,0,12.538,109,0,0,1.368,12
64971,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA RODICA,98,168.084,1.715,9.808,100,7.649,78,0,0,0,0,10.458,107,1.126,11,1.013,10
64980,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DORNAVA,58,92.637,1.597,5.316,92,4.887,84,0,0,0,0,4.717,81,0,0,0,0
64998,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA NEZNANIH TALCEV,95,163.851,1.725,10.413,110,8.422,89,0,0,0,0,9.799,103,0,0,0,0
65005,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA ŠENTJANŽ,38,61.547,1.620,3.689,97,1.350,36,0,0,0,0,3.410,90,0,0,0,0
65013,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ DUPLEK,143,188.549,1.319,8.736,61,11.107,78,0,0,0,0,13.766,96,288,2,0,0
65021,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA KORENA,60,67.602,1.127,3.492,58,2.344,39,0,0,0,0,4.817,80,0,0,0,0
65030,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA IVANA TAVČARJA,124,211.358,1.705,13.641,110,8.810,71,0,0,0,0,12.756,103,346,3,0,0
65048,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA POLJANE,103,160.375,1.557,10.022,97,6.918,67,0,0,0,0,10.666,104,0,0,233,2
65056,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OŠ CIRKULANE - ZAVRČ,81,125.154,1.545,7.779,96,6.915,85,0,0,0,0,5.349,66,693,9,0,0
